NAVI,14.22,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,7.5,0,0,1.8044,-0.0234,1.1014,-0.993,0.1541,0.05,0.0,-0.05
NAVI,14.22,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,7.5,0,0,2.6634,0.9316,1.779,-3.5,0.3673,7.0,7.8,1.03
NAVI,14.22,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,5.0,0,0,2.8122,-0.0149,0.4799,-1.0511,0.1046,0.05,0.0,-0.05
NAVI,14.22,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,5.0,0,0,4.4243,0.9495,0.8442,-4.5801,0.2896,9.6,10.3,0.93
NAVI,14.22,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,2.5,0,0,5.6793,-0.017,0.267,-2.3856,0.1176,0.15,0.0,-0.15
NAVI,14.22,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,12.5,0,12,0.6359,0.864,12.3254,-1.3877,0.6076,1.85,2.85,1.18
NAVI,14.22,NAVI170721P00010000,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,10.0,0,345,0.745,-0.0767,3.7103,-0.5696,0.7503,0.15,0.25,0.1
NAVI,14.22,NAVI170616C00030000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,30.0,0,0,1.8326,0.0287,1.2839,-1.1946,0.1824,0.05,0.0,-0.05
NAVI,14.22,NAVI170721C00002500,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,2.5,0,0,3.1631,0.9812,0.2784,-0.7731,0.2391,11.9,12.2,0.55
NAVI,14.22,NAVI170721P00002500,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,2.5,0,2,2.7863,-0.0134,0.2371,-0.5097,0.1793,0.05,0.05,0.0
NAVI,14.22,NAVI170721P00005000,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,5.0,0,0,1.709,-0.0237,0.6274,-0.5073,0.291,0.1,0.0,-0.1
NAVI,14.22,NAVI170721C00007500,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,7.5,0,0,1.2615,0.947,1.6449,-0.7296,0.5632,6.9,7.2,0.55
NAVI,14.22,NAVI170721P00007500,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,7.5,0,27,1.1047,-0.0372,1.4121,-0.4769,0.4234,0.05,0.05,0.0
NAVI,14.22,NAVI170721C00010000,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,10.0,0,0,0.8919,0.8929,3.971,-0.8806,0.9613,4.5,4.8,0.45
NAVI,14.22,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,15.0,10,63,0.4566,-0.7093,26.9517,-1.549,0.9541,0.65,0.05,-0.6
NAVI,14.22,NAVI170721C00012500,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,12.5,0,51,0.5203,0.7803,10.9129,-0.8246,1.5412,2.1,2.4,0.35
NAVI,14.22,NAVI170721P00012500,put,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,12.5,0,816,0.47,-0.2014,11.4807,-0.7002,1.4645,0.25,0.15,-0.1
NAVI,14.22,NAVI170721C00015000,call,2017-07-21 00:00:00,2017-06-02 00:00:00,-49,15.0,1,955,0.3895,0.3819,18.7926,-0.793,1.9867,0.5,0.05,-0.45
NAVI,14.22,NAVI170616P00030000,put,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,30.0,0,0,2.3903,-0.9132,2.3746,-3.7383,0.44,16.0,14.2,-1.53
NAVI,14.22,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,17.5,0,43,0.6699,0.0647,6.7778,-0.843,0.352,0.01,0.01,0.0
NAVI,14.22,NAVI180119P00005000,put,2018-01-19 00:00:00,2017-06-02 00:00:00,-231,5.0,0,1120,0.9182,-0.0361,0.7624,-0.1776,0.8958,0.12,0.1,-0.02
NAVI,14.22,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-02 00:00:00,-14,20.0,0,0,0.985,0.0473,3.5974,-0.9671,0.2747,0.05,0.0,-0.05
NAVI,14.22,NAVI171020C00002500,call,2017-10-20 00:00:00,2017-06-02 00:00:00,-140,2.5,0,0,1.8677,0.9813,0.2776,-0.2697,0.4022,11.9,12.1,0.35
