Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
DATA,62.35,DATA180119P00085000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,85.0,0,49,0.3287,-0.8548,1.4088,-0.7577,11.2435,23.6,23.6,0.0
DATA,62.35,DATA180119C00040000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,40.0,0,239,0.5377,0.8963,0.6802,-1.0692,8.8813,24.0,25.0,1.0
DATA,62.35,DATA180119C00020000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,20.0,0,48,0.887,0.9759,0.1299,-0.5565,2.7976,23.5,40.1,18.47
DATA,62.35,DATA180119P00020000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,20.0,0,323,0.7094,-0.0104,0.079,-0.2112,1.3609,0.1,0.1,0.0
DATA,62.35,DATA180119C00022500,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,22.5,0,0,1.173,0.9412,0.2029,-1.4984,5.7805,35.66,37.7,3.81
DATA,62.35,DATA180119P00022500,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,22.5,0,13,0.671,-0.0143,0.1097,-0.2622,1.7868,0.15,0.15,0.0
DATA,62.35,DATA180119C00025000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,25.0,0,7,0.8908,0.9508,0.2321,-0.995,5.0205,21.58,35.3,15.39
DATA,62.35,DATA180119P00025000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,25.0,0,110,0.6069,-0.0158,0.1327,-0.2595,1.956,0.2,0.2,0.0
DATA,62.35,DATA180119C00030000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,30.0,0,115,0.6998,0.9454,0.3206,-0.8534,5.4473,25.63,31.4,6.34
DATA,62.35,DATA180119P00030000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,30.0,0,27,0.5504,-0.0285,0.2406,-0.3866,3.2155,0.3,0.3,0.0
DATA,62.35,DATA180119P00040000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,40.0,0,90,0.4592,-0.0795,0.6535,-0.73,7.2882,0.9,0.9,0.0
DATA,62.35,DATA180119C00045000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,45.0,0,1342,0.4843,0.8525,0.9658,-1.2295,11.3591,19.6,21.5,1.9
DATA,62.35,DATA180119C00050000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,50.0,0,4404,0.4561,0.7873,1.2921,-1.4542,14.3102,15.25,15.0,-0.25
DATA,62.35,DATA180119C00090000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,90.0,0,99,0.3505,0.1188,1.1503,-0.7571,9.7908,0.39,0.6,0.21
DATA,62.35,DATA180119P00050000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,50.0,0,4199,0.4082,-0.1975,1.3816,-1.2155,13.6937,2.4,2.4,0.0
DATA,62.35,DATA180119P00055000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,55.0,0,191,0.3925,-0.2862,1.759,-1.4278,16.7635,3.6,3.7,0.1
DATA,62.35,DATA180119C00060000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,60.0,0,612,0.4021,0.6121,1.9333,-1.6848,18.8782,9.0,8.6,-0.4
DATA,62.35,DATA180119P00060000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,60.0,0,1279,0.3779,-0.3885,2.0579,-1.5446,18.8863,6.0,6.0,0.0
DATA,62.35,DATA180119C00065000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,65.0,2,423,0.3857,0.5084,2.0983,-1.6799,19.6547,6.5,6.8,0.3
DATA,62.35,DATA180119P00065000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,65.0,0,182,0.3578,-0.5001,2.2625,-1.5155,19.659,8.5,9.3,0.8
DATA,62.35,DATA180119C00070000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,70.0,0,160,0.3758,0.4067,2.0952,-1.5899,19.1195,4.4,4.4,0.0
DATA,62.35,DATA180119P00070000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,70.0,0,1069,0.3474,-0.6097,2.242,-1.4065,18.9106,11.6,12.7,1.1
DATA,62.35,DATA180119C00075000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,75.0,1,291,0.3637,0.3109,1.9707,-1.3996,17.4059,2.98,2.98,0.0
DATA,62.35,DATA180119P00075000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,75.0,0,15,0.3325,-0.7141,2.0748,-1.181,16.7542,15.1,15.4,0.3
DATA,62.35,DATA180119C00080000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,80.0,0,133,0.3557,0.2295,1.7302,-1.1741,14.9443,1.95,1.95,0.0
DATA,62.35,DATA180119P00080000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,80.0,0,47,0.3369,-0.7873,1.7489,-1.0102,14.3075,19.3,26.7,7.4
DATA,62.35,DATA180119C00085000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,85.0,0,55,0.3514,0.1657,1.4374,-0.9514,12.266,1.2,1.2,0.0
DATA,62.35,DATA180119C00055000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,55.0,0,292,0.42,0.7083,1.6582,-1.5799,16.9132,11.68,11.68,0.0
DATA,62.35,DATA180119P00140000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,140.0,0,0,0.6117,-0.9234,0.4773,-0.8578,7.0889,68.1,75.7,9.93
DATA,62.35,DATA170714P00057500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,57.5,0,0,0.3315,-0.2107,4.2746,-2.4912,5.8843,0.85,0.65,-0.2
DATA,62.35,DATA180119P00145000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,145.0,0,0,0.7656,-0.8621,0.584,-1.7282,10.8574,84.5,80.9,-1.47
DATA,62.35,DATA171020P00035000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,35.0,0,401,0.5406,-0.028,0.3107,-0.4822,2.4508,0.15,0.15,0.0
DATA,62.35,DATA171020C00040000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,40.0,0,0,0.6966,0.8954,0.6815,-1.7828,6.9269,24.0,21.4,-2.03
DATA,62.35,DATA171020P00040000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,40.0,0,58,0.4762,-0.0474,0.5433,-0.6537,3.7744,0.35,0.35,0.0
DATA,62.35,DATA171020C00045000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,45.0,0,6,0.4903,0.8923,0.9888,-1.2914,7.074,18.5,20.6,2.1
DATA,62.35,DATA171020P00045000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,45.0,0,54,0.4441,-0.0904,0.9608,-1.0048,6.2259,0.8,0.82,0.02
DATA,62.35,DATA171020C00050000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,50.0,0,12,0.4579,0.824,1.4795,-1.6771,9.8837,13.6,13.6,0.0
DATA,62.35,DATA171020P00050000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,50.0,0,102,0.3994,-0.1519,1.5412,-1.3015,8.9803,1.2,1.2,0.0
DATA,62.35,DATA171020C00055000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,55.0,0,88,0.4033,0.7373,2.117,-1.8578,12.4561,9.8,9.97,0.17
DATA,62.35,DATA171020P00055000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,55.0,0,98,0.3791,-0.2546,2.2153,-1.6831,12.2547,2.48,2.48,0.0
DATA,62.35,DATA171020C00060000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,60.0,0,45,0.3834,0.6122,2.6155,-2.069,14.6323,6.8,7.0,0.2
DATA,62.35,DATA171020C00035000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,35.0,0,0,0.9776,0.8971,0.4799,-2.4602,6.8452,29.8,25.5,-2.83
DATA,62.35,DATA171020P00060000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,60.0,0,27,0.3634,-0.3866,2.7575,-1.9193,14.6193,4.2,4.2,0.0
DATA,62.35,DATA171020P00065000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,65.0,0,7,0.3549,-0.5312,2.9337,-1.9405,15.192,6.35,6.6,0.25
DATA,62.35,DATA171020C00070000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,70.0,1,107,0.3542,0.3371,2.699,-1.816,13.9495,2.53,2.53,0.0
DATA,62.35,DATA171020P00070000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,70.0,0,9,0.3409,-0.6719,2.7745,-1.6816,13.8011,9.7,9.9,0.2
DATA,62.35,DATA171020C00075000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,75.0,0,58,0.3425,0.2204,2.2654,-1.4235,11.3206,1.4,1.4,0.0
DATA,62.35,DATA171020P00075000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,75.0,0,0,0.3263,-0.7937,2.2879,-1.254,10.8937,13.9,13.8,-0.1
DATA,62.35,DATA171020C00080000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,80.0,0,6,0.3476,0.1446,1.7138,-1.1081,8.6913,0.7,0.7,0.0
DATA,62.35,DATA171020P00080000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,80.0,0,26,0.3265,-0.8731,1.6676,-0.8971,7.9453,18.3,21.6,3.3
DATA,62.35,DATA170714P00069000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,69.0,0,0,0.3124,-0.8261,4.0329,-2.0561,5.2329,7.2,6.9,-0.17
DATA,62.35,DATA170714C00069000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,69.0,0,0,0.3089,0.1709,4.0334,-2.0564,5.1745,0.55,0.25,-0.3
DATA,62.35,DATA170714P00068500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,68.5,0,0,0.298,-0.8197,4.3247,-2.006,5.3529,6.7,6.4,-0.17
DATA,62.35,DATA171020C00065000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,65.0,1,468,0.3673,0.4728,2.8366,-2.0554,15.2033,4.45,4.2,-0.25
DATA,62.35,DATA171020P00030000,put,2017-10-20 00:00:00,2017-06-05 00:00:00,137,30.0,0,2,0.6096,-0.0159,0.1705,-0.3367,1.5168,0.05,0.05,0.0
DATA,62.35,DATA171020C00030000,call,2017-10-20 00:00:00,2017-06-05 00:00:00,137,30.0,0,0,1.0139,0.9319,0.3395,-1.8754,5.023,33.9,30.9,-1.93
DATA,62.35,DATA170721C00025000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,25.0,0,0,1.6936,0.9657,0.2027,-3.1112,1.6816,38.0,36.6,-1.03
DATA,62.35,DATA170721P00080000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,80.0,0,0,0.4456,-0.9325,1.3234,-1.347,2.8886,17.9,17.5,0.13
DATA,62.35,DATA170721C00080000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,80.0,0,10,0.4172,0.0541,1.1882,-1.1037,2.4285,0.2,0.25,0.05
DATA,62.35,DATA170721P00075000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,75.0,0,1,0.3828,-0.9013,2.0513,-1.5534,3.8467,13.0,21.06,8.06
DATA,62.35,DATA170721C00075000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,75.0,0,608,0.3309,0.0654,1.7391,-1.0169,2.8192,0.1,0.1,0.0
DATA,62.35,DATA170721P00070000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,70.0,0,6,0.3139,-0.8365,3.5522,-1.8226,5.4623,8.2,16.15,7.95
DATA,62.35,DATA170721C00070000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,70.0,5,497,0.3004,0.1517,3.5338,-1.7044,5.2003,0.5,0.34,-0.16
DATA,62.35,DATA170721P00065000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,65.0,0,1297,0.2857,-0.6393,5.9204,-2.5433,8.2859,3.0,4.1,1.1
DATA,62.35,DATA170721C00065000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,65.0,11,1901,0.2953,0.3663,5.7585,-2.688,8.329,1.5,1.24,-0.26
DATA,62.35,DATA170721P00060000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,60.0,10,123,0.3083,-0.3414,5.3782,-2.7066,8.1225,1.45,1.65,0.2
DATA,62.35,DATA170721C00060000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,60.0,6,641,0.3183,0.6552,5.2294,-2.846,8.1531,4.1,3.6,-0.5
DATA,62.35,DATA170721P00055000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,55.0,0,1616,0.3415,-0.1361,2.8889,-1.7881,4.8331,0.4,0.44,0.04
DATA,62.35,DATA170721C00055000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,55.0,2,1519,0.3774,0.8427,2.8806,-2.2156,5.3258,8.1,7.93,-0.17
DATA,62.35,DATA170721P00050000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,50.0,0,181,0.4188,-0.0592,1.2721,-1.1852,2.6095,0.25,0.25,0.0
DATA,62.35,DATA170721C00050000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,50.0,0,280,0.534,0.8963,1.5243,-2.3442,3.9876,12.5,12.5,0.0
DATA,62.35,DATA170721P00045000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,45.0,10,456,0.5196,-0.0313,0.6128,-0.8795,1.5598,0.05,0.05,0.0
DATA,62.35,DATA170721C00045000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,45.0,0,122,0.6861,0.9281,0.9022,-2.289,3.0323,15.64,16.7,1.33
DATA,62.35,DATA170721P00040000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,40.0,0,299,0.7439,-0.0348,0.4674,-1.3755,1.703,0.05,0.05,0.0
DATA,62.35,DATA170721C00040000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,40.0,0,20,0.8789,0.9429,0.5889,-2.447,2.5354,22.9,24.0,1.1
DATA,62.35,DATA170721P00035000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,35.0,0,134,0.7978,-0.0146,0.2092,-0.7085,0.8177,0.06,0.06,0.0
DATA,62.35,DATA170721C00035000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,35.0,0,10,1.0448,0.9593,0.3776,-2.2172,1.9328,19.8,26.2,7.17
DATA,62.35,DATA170721P00030000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,30.0,29,119,0.9872,-0.0118,0.1409,-0.7306,0.6812,0.05,0.05,0.0
DATA,62.35,DATA170721C00030000,call,2017-07-21 00:00:00,2017-06-05 00:00:00,46,30.0,0,0,1.5298,0.9473,0.3176,-3.9758,2.3801,33.3,31.7,-1.33
DATA,62.35,DATA170721P00025000,put,2017-07-21 00:00:00,2017-06-05 00:00:00,46,25.0,0,0,1.2108,-0.0096,0.0959,-0.7483,0.5688,0.05,0.05,0.0
DATA,62.35,DATA170714C00068500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,68.5,0,0,0.3129,0.1933,4.2997,-2.2503,5.5884,0.65,0.3,-0.35
DATA,62.35,DATA170714P00068000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,68.0,0,0,0.301,-0.7966,4.6092,-2.186,5.7625,6.3,6.2,-0.1
DATA,62.35,DATA170714C00068000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,68.0,0,0,0.3065,0.2081,4.589,-2.3043,5.8417,0.7,0.35,-0.35
DATA,62.35,DATA170714P00067500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,67.5,0,0,0.349,-0.7377,4.581,-2.9356,6.6399,6.2,5.8,-0.4
DATA,62.35,DATA170714P00060500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,60.5,0,0,0.3153,-0.3645,5.8466,-3.0792,7.6568,1.7,1.45,-0.25
DATA,62.35,DATA170714C00060500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,60.5,0,0,0.3328,0.6307,5.5638,-3.3057,7.6897,3.7,2.9,-0.8
DATA,62.35,DATA170714P00060000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,60.0,0,0,0.3213,-0.3369,5.5764,-3.0501,7.441,1.55,1.25,-0.3
DATA,62.35,DATA170714C00060000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,60.0,0,0,0.3191,0.6639,5.6092,-3.0677,7.4343,3.9,3.2,-0.7
DATA,62.35,DATA170714P00059500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,59.5,0,0,0.3255,-0.3101,5.3189,-2.9875,7.1912,1.4,1.1,-0.3
DATA,62.35,DATA170714C00059500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,59.5,0,0,0.3303,0.6879,5.2572,-3.08,7.2109,4.3,3.6,-0.7
DATA,62.35,DATA170714P00059000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,59.0,0,0,0.328,-0.2839,5.0699,-2.8916,6.9062,1.25,0.95,-0.3
DATA,62.35,DATA170714C00059000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,59.0,0,0,0.3401,0.7105,4.9346,-3.0672,6.9706,4.7,3.9,-0.8
DATA,62.35,DATA170714P00058500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,58.5,0,0,0.3209,-0.2538,4.8976,-2.6745,6.5276,1.05,0.85,-0.2
DATA,62.35,DATA170714C00058500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,58.5,0,0,0.3337,0.7393,4.7754,-2.8607,6.6191,5.0,4.3,-0.7
DATA,62.35,DATA170714P00058000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,58.0,0,0,0.327,-0.2319,4.5778,-2.5957,6.2164,0.95,0.7,-0.25
DATA,62.35,DATA170714C00058000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,58.0,0,0,0.3404,0.7605,4.4757,-2.7908,6.3277,5.4,4.7,-0.7
DATA,62.35,DATA170714C00057500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,57.5,0,0,0.3782,0.764,3.997,-3.0728,6.2779,6.0,5.1,-0.9
DATA,62.35,DATA170714P00057000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,57.0,0,0,0.3432,-0.1954,3.9468,-2.4665,5.6253,0.8,0.55,-0.25
DATA,62.35,DATA170714C00057000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,57.0,0,0,0.3836,0.7824,3.7638,-2.978,5.9959,6.4,5.4,-1.0
DATA,62.35,DATA170714P00056500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,56.5,0,0,0.3351,-0.1694,3.6964,-2.2031,5.1448,0.65,0.5,-0.15
DATA,62.35,DATA170714C00056500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,56.5,0,0,0.3875,0.8005,3.54,-2.8606,5.6975,6.8,5.7,-1.1
DATA,62.35,DATA170714P00056000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,56.0,0,0,0.3544,-0.1617,3.3922,-2.2614,4.9927,0.65,0.45,-0.2
DATA,62.35,DATA170714C00056000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,56.0,0,0,0.39,0.8182,3.3223,-2.7211,5.3814,7.2,6.3,-0.9
DATA,62.35,DATA170714P00055500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,55.5,0,0,0.3412,-0.1353,3.1271,-1.9329,4.4316,0.5,0.35,-0.15
DATA,62.35,DATA170714C00055500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,55.5,0,0,0.429,0.8165,3.0381,-3.0066,5.4126,7.8,6.5,-1.3
DATA,62.35,DATA170714P00055000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,55.0,0,0,0.3475,-0.1223,2.8631,-1.8358,4.1323,0.45,0.3,-0.15
DATA,62.35,DATA170714C00055000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,55.0,0,0,0.4104,0.8424,2.8812,-2.6143,4.9105,8.1,7.0,-1.1
DATA,62.35,DATA170714C00061000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,61.0,0,0,0.3184,0.6045,5.9364,-3.2282,7.8498,3.3,2.6,-0.7
DATA,62.35,DATA180119C00145000,call,2018-01-19 00:00:00,2017-06-05 00:00:00,228,145.0,0,110,0.5098,0.0294,0.2666,-0.3701,3.3005,0.1,0.1,0.0
DATA,62.35,DATA170714P00061000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,61.0,0,0,0.3077,-0.3934,6.1328,-3.0746,7.8379,1.85,1.6,-0.25
DATA,62.35,DATA170714P00061500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,61.5,0,0,0.3172,-0.4259,6.0644,-3.2301,7.9895,2.15,1.85,-0.3
DATA,62.35,DATA170714C00067500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,67.5,0,0,0.3153,0.237,4.805,-2.5531,6.2918,0.85,0.4,-0.45
DATA,62.35,DATA170714P00067000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,67.0,0,0,0.3317,-0.728,4.9095,-2.8414,6.7631,5.7,5.4,-0.3
DATA,62.35,DATA170714C00067000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,67.0,0,0,0.2987,0.2466,5.1825,-2.4722,6.429,0.85,0.5,-0.35
DATA,62.35,DATA170714P00066500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,66.5,0,0,0.3283,-0.7069,5.1421,-2.9168,7.0102,5.3,5.0,-0.3
DATA,62.35,DATA170714C00066500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,66.5,0,0,0.2966,0.2698,5.4681,-2.5725,6.7356,0.95,0.6,-0.35
DATA,62.35,DATA170714P00066000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,66.0,0,0,0.2955,-0.7047,5.7325,-2.6319,7.0346,4.7,4.6,-0.1
DATA,62.35,DATA170714C00066000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,66.0,0,0,0.293,0.2934,5.7646,-2.6467,7.0141,1.05,0.65,-0.4
DATA,62.35,DATA170714P00065500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,65.5,0,0,0.2903,-0.6806,6.0413,-2.6784,7.2825,4.3,4.2,-0.1
DATA,62.35,DATA170714C00065500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,65.5,0,0,0.315,0.3356,5.6781,-3.0147,7.4295,1.35,0.8,-0.55
DATA,62.35,DATA170714P00065000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,65.0,0,0,0.2969,-0.6472,6.1404,-2.8512,7.5704,4.0,3.9,-0.1
DATA,62.35,DATA170714C00065000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,65.0,0,0,0.3143,0.3627,5.8561,-3.0948,7.6438,1.5,0.9,-0.6
DATA,62.35,DATA170714P00064500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,64.5,0,0,0.2883,-0.6216,6.471,-2.8361,7.7493,3.6,3.5,-0.1
DATA,62.35,DATA170714C00064500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,64.5,0,0,0.2926,0.3806,6.3887,-2.9278,7.7633,1.5,1.05,-0.45
DATA,62.35,DATA170714P00064000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,64.0,0,0,0.291,-0.5887,6.5608,-2.9306,7.9282,3.3,3.2,-0.1
DATA,62.35,DATA170714C00064000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,64.0,0,0,0.2951,0.413,6.475,-3.0196,7.9362,1.7,1.2,-0.5
DATA,62.35,DATA170714P00063500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,63.5,0,0,0.2915,-0.5562,6.6479,-2.9832,8.0494,3.0,2.8,-0.2
DATA,62.35,DATA170714C00063500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,63.5,0,0,0.3081,0.4489,6.3023,-3.2029,8.0633,2.0,1.4,-0.6
DATA,62.35,DATA170714P00063000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,63.0,0,0,0.2963,-0.5223,6.5965,-3.0598,8.1175,2.75,2.6,-0.15
DATA,62.35,DATA170714C00063000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,63.0,0,0,0.3004,0.4785,6.5075,-3.1459,8.1184,2.15,1.6,-0.55
DATA,62.35,DATA170714P00062500,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,62.5,0,0,0.299,-0.4892,6.5442,-3.0936,8.1272,2.5,2.35,-0.15
DATA,62.35,DATA170714C00062500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,62.5,0,0,0.3031,0.5112,6.4555,-3.179,8.127,2.4,2.6,0.2
DATA,62.35,DATA170714P00062000,put,2017-07-14 00:00:00,2017-06-05 00:00:00,39,62.0,0,0,0.2998,-0.4565,6.4919,-3.0853,8.0819,2.25,2.1,-0.15
DATA,62.35,DATA170714C00062000,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,62.0,0,0,0.3163,0.5433,6.1533,-3.2989,8.0823,2.75,2.05,-0.7
DATA,62.35,DATA170714C00061500,call,2017-07-14 00:00:00,2017-06-05 00:00:00,39,61.5,0,0,0.3152,0.5743,6.1032,-3.2509,7.9887,3.0,2.35,-0.65
DATA,62.35,DATA180119P00035000,put,2018-01-19 00:00:00,2017-06-05 00:00:00,228,35.0,0,263,0.5046,-0.0494,0.4105,-0.5542,5.0304,0.55,0.55,0.0
DATA,62.35,DATA170623C00064000,call,2017-06-23 00:00:00,2017-06-05 00:00:00,18,64.0,0,112,0.3414,0.3802,8.0569,-5.0167,5.2718,1.2,1.2,0.0
DATA,62.35,DATA170623P00035000,put,2017-06-23 00:00:00,2017-06-05 00:00:00,18,35.0,0,0,1.2753,-0.0146,0.2094,-1.8124,0.5117,0.1,0.0,-0.1
DATA,62.35,DATA170616P00065000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,11,65.0,0,49,0.3747,-0.7279,8.1867,-6.0877,3.592,2.0,2.85,1.03
DATA,62.35,DATA170616C00065500,call,2017-06-16 00:00:00,2017-06-05 00:00:00,11,65.5,0,25,0.363,0.2267,7.6687,-5.3897,3.2594,0.5,1.6,1.1
DATA,62.35,DATA170616P00065500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,11,65.5,0,0,0.3796,-0.7624,7.5266,-5.7409,3.3456,3.7,3.5,-0.17
DATA,62.35,DATA170616C00066000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,11,66.0,0,29,0.3615,0.191,6.9594,-4.8522,2.9462,0.35,0.35,0.0
DATA,62.35,DATA170616P00066000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,11,66.0,0,0,0.4115,-0.7763,6.7127,-6.0175,3.2346,4.2,3.8,-0.17
DATA,62.35,DATA170616P00066500,put,2017-06-16 00:00:00,2017-06-05 00:00:00,11,66.5,0,0,0.4096,-0.8078,6.1656,-5.4711,2.9572,4.6,4.4,-0.07
DATA,62.35,DATA170616C00067000,call,2017-06-16 00:00:00,2017-06-05 00:00:00,11,67.0,0,17,0.3806,0.1458,5.5538,-4.2906,2.4752,0.2,0.2,0.0
DATA,62.35,DATA170616P00067000,put,2017-06-16 00:00:00,2017-06-05 00:00:00,11,67.0,0,0,0.5648,-0.753,5.1661,-8.7391,3.4164,5.5,4.7,-0.47
