Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
BAC,22.63,BAC170623C00030500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,30.5,0,0,0.5142,0.0107,0.9915,-0.1841,0.1573,0.01,0.0,-0.01
BAC,22.63,BAC170623P00030500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,30.5,0,0,0.7156,-0.9463,2.7447,-0.966,0.6061,7.95,7.65,-0.27
BAC,22.63,BAC170623C00031000,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,31.0,0,0,0.5371,0.0102,0.9068,-0.1837,0.1503,0.01,0.0,-0.01
BAC,22.63,BAC170623P00031000,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,31.0,0,0,0.7458,-0.9481,2.5644,-0.9801,0.5902,8.45,8.15,-0.27
BAC,22.63,BAC170623C00031500,call,2017-06-23 00:00:00,2017-06-01 00:00:00,22,31.5,0,0,0.5615,0.0099,0.8487,-0.1879,0.1471,0.01,0.0,-0.01
BAC,22.63,BAC170623P00031500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,31.5,0,0,0.7755,-0.9496,2.4084,-0.9953,0.5764,8.95,8.65,-0.27
BAC,22.63,BAC170721P00015000,put,2017-07-21 00:00:00,2017-06-01 00:00:00,50,15.0,0,122,0.473,-0.0074,0.515,-0.0807,0.1709,0.01,0.01,0.0
BAC,22.63,BAC171215P00027000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,27.0,0,2862,0.2618,-0.7924,6.5765,-0.3007,4.7593,4.15,3.29,-0.86
BAC,22.63,BAC171215C00027000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,27.0,178,19657,0.2316,0.1724,6.6315,-0.252,4.245,0.3,0.33,0.03
BAC,22.63,BAC171215P00026000,put,2017-12-15 00:00:00,2017-06-01 00:00:00,197,26.0,0,617,0.2558,-0.7381,7.6559,-0.3372,5.4123,3.95,2.49,-1.46
BAC,22.63,BAC170623P00029500,put,2017-06-23 00:00:00,2017-06-01 00:00:00,22,29.5,0,0,0.6527,-0.9422,3.1899,-0.934,0.6425,6.95,6.65,-0.27
BAC,22.63,BAC171117C00036000,call,2017-11-17 00:00:00,2017-06-01 00:00:00,169,36.0,0,100,0.2941,0.0134,0.7596,-0.0463,0.5298,0.02,0.01,-0.01
BAC,22.63,BAC171215C00036000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,36.0,0,20,0.2724,0.0134,0.7608,-0.0398,0.5727,0.01,0.01,0.0
BAC,22.63,BAC171215C00037000,call,2017-12-15 00:00:00,2017-06-01 00:00:00,197,37.0,0,330,0.2861,0.013,0.7017,-0.0405,0.5548,0.02,0.02,0.0
BAC,22.63,BAC180216P00025000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,25.0,0,383,0.2539,-0.6366,7.7394,-0.3379,7.1686,2.66,2.04,-0.62
BAC,22.63,BAC180216C00025000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,25.0,2,1825,0.2463,0.3569,7.9297,-0.3423,7.1242,0.91,1.24,0.33
BAC,22.63,BAC180216P00024000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,24.0,0,20,0.2445,-0.5687,8.4169,-0.3423,7.5063,2.38,1.51,-0.87
BAC,22.63,BAC180216C00024000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,24.0,18,441,0.2494,0.4343,8.2601,-0.3663,7.5159,1.26,1.7,0.44
BAC,22.63,BAC180216P00023000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,23.0,0,260,0.2507,-0.485,8.3243,-0.3582,7.6142,2.09,1.09,-1.0
BAC,22.63,BAC180216C00023000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,23.0,8,249,0.252,0.5153,8.2839,-0.3757,7.6139,1.66,2.3,0.64
BAC,22.63,BAC180216P00022000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,22.0,0,1275,0.2531,-0.4023,8.0055,-0.3523,7.39,1.58,0.75,-0.83
BAC,22.63,BAC180216C00022000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,22.0,33,498,0.2572,0.5975,7.8774,-0.3733,7.391,2.17,2.94,0.77
BAC,22.63,BAC180216P00021000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,21.0,5,2016,0.2608,-0.3236,7.2128,-0.3383,6.8616,1.19,0.5,-0.69
BAC,22.63,BAC180216C00021000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,21.0,3,50,0.2655,0.6749,7.0975,-0.3595,6.8748,2.75,3.6,0.85
BAC,22.63,BAC180216P00020000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,20.0,3,901,0.2696,-0.2532,6.2125,-0.3123,6.1099,0.88,0.32,-0.56
BAC,22.63,BAC180216C00020000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,20.0,0,195,0.2785,0.7424,6.0695,-0.3392,6.1656,3.25,4.7,1.45
BAC,22.63,BAC180216P00019000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,19.0,0,80,0.2776,-0.1919,5.1491,-0.275,5.2145,0.63,0.21,-0.42
BAC,22.63,BAC180216C00019000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,19.0,0,206,0.2883,0.8017,5.0593,-0.3044,5.3203,3.9,5.85,1.95
BAC,22.63,BAC180216P00018000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,18.0,0,532,0.2886,-0.1426,4.088,-0.2363,4.3035,0.45,0.16,-0.29
BAC,22.63,BAC180216C00018000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,18.0,0,3,0.2973,0.8519,4.0704,-0.2621,4.4146,5.15,6.19,1.04
BAC,22.63,BAC180216P00017000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,17.0,0,0,0.3044,-0.1059,3.1461,-0.2027,3.4936,0.33,0.11,-0.22
BAC,22.63,BAC180216C00017000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,17.0,100,0,0.3072,0.8925,3.1526,-0.2184,3.5326,5.86,7.1,1.26
BAC,22.63,BAC180216P00015000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,15.0,0,159,0.3324,-0.0534,1.7123,-0.1318,2.076,0.16,0.04,-0.12
BAC,22.63,BAC180216C00015000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,15.0,0,82,0.3476,0.94,1.7952,-0.1614,2.2764,7.85,9.1,1.27
BAC,22.63,BAC180216P00013000,put,2018-02-16 00:00:00,2017-06-01 00:00:00,260,13.0,0,102,0.3616,-0.0242,0.8221,-0.075,1.0845,0.06,0.04,-0.02
BAC,22.63,BAC180216C00013000,call,2018-02-16 00:00:00,2017-06-01 00:00:00,260,13.0,0,5,0.4181,0.9601,1.0759,-0.1401,1.6409,9.58,11.56,1.98
