Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
NAVI,13.44,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-06 00:00:00,22.5,0,0,1.0176,-0.9058,3.6209,-0.8399,0.7657,9.2,8.1,-0.7699999999999996
NAVI,13.44,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-06 00:00:00,25.0,0,0,0.9193,0.0337,1.7878,-0.3755,0.3416,0.05,0.0,-0.05
NAVI,13.44,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-06 00:00:00,25.0,0,0,1.17,-0.9133,2.9619,-0.9047,0.7202,11.7,10.6,-0.7699999999999996
NAVI,13.36,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-09 00:00:00,2.5,0,0,3.7186,0.9766,0.3406,-1.1595,0.2415,11.1,11.3,0.47000000000000064
NAVI,13.36,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-09 00:00:00,2.5,0,0,3.0502,-0.0146,0.2776,-0.6302,0.1614,0.1,0.0,-0.1
NAVI,13.36,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-09 00:00:00,5.0,0,0,2.2301,0.9568,0.9413,-1.1618,0.4003,8.6,8.9,0.47000000000000064
NAVI,13.36,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-09 00:00:00,5.0,0,0,5.6772,-0.0724,0.5557,-4.3655,0.6015,2.3,0.0,-2.3
NAVI,13.36,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-09 00:00:00,7.5,0,0,1.5732,0.9167,2.2315,-1.3752,0.6694,6.2,6.3,0.370000000000001
NAVI,13.36,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-09 00:00:00,7.5,0,0,4.056,-0.1358,1.2306,-4.9317,0.9518,2.6,0.0,-2.6
NAVI,13.36,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-09 00:00:00,10.0,0,20,1.0412,0.8476,5.1832,-1.4049,1.0291,3.63,3.9,0.4400000000000013
NAVI,13.36,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-09 00:00:00,10.0,0,1,0.6577,-0.0718,4.7672,-0.4998,0.5978,0.1,0.05,-0.05
NAVI,13.36,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-09 00:00:00,12.5,0,93,0.4978,0.6915,16.1944,-1.0137,1.5373,1.35,1.68,0.32999999999999985
NAVI,13.36,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-09 00:00:00,12.5,8,251,0.4519,-0.2963,17.5178,-0.857,1.5097,0.35,0.01,-0.33999999999999997
NAVI,13.36,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-09 00:00:00,15.0,5,1001,0.4425,0.2366,15.9645,-0.7763,1.3471,0.18,0.03,-0.15
NAVI,13.36,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-09 00:00:00,15.0,2,4,0.4673,-0.749,15.6073,-0.7844,1.3907,1.65,0.9,-0.7200000000000006
NAVI,13.36,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-09 00:00:00,17.5,0,0,0.4955,0.0575,5.3273,-0.3228,0.5034,0.05,0.0,-0.05
NAVI,13.36,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-09 00:00:00,17.5,0,0,0.6813,-0.8629,7.3738,-0.7718,0.958,4.3,3.0,-0.870000000000001
NAVI,13.36,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-09 00:00:00,20.0,0,0,1.0683,0.1645,5.3098,-1.4893,1.0817,0.35,0.0,-0.35
NAVI,13.36,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-09 00:00:00,20.0,0,0,0.9045,-0.8872,4.8486,-0.8932,0.8362,6.8,5.7,-0.870000000000001
NAVI,13.36,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-09 00:00:00,22.5,0,0,1.915,0.3025,4.1734,-3.7537,1.524,1.2,0.0,-1.2
NAVI,13.36,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-09 00:00:00,22.5,0,0,1.0895,-0.8999,3.6904,-0.9834,0.7667,9.3,8.1,-0.870000000000001
NAVI,13.36,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-09 00:00:00,25.0,0,0,0.9624,0.0337,1.7806,-0.4049,0.3268,0.05,0.0,-0.05
NAVI,13.36,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-09 00:00:00,25.0,0,0,1.2486,-0.9078,3.0317,-1.0572,0.7218,11.8,10.6,-0.870000000000001
NAVI,13.39,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-10 00:00:00,2.5,0,0,3.6407,0.9782,0.3315,-1.0874,0.2253,11.1,11.3,0.47000000000000064
NAVI,13.39,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-10 00:00:00,2.5,0,0,3.093,-0.0145,0.276,-0.6473,0.1593,0.1,0.0,-0.1
NAVI,13.39,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-10 00:00:00,5.0,0,0,2.1843,0.9601,0.9105,-1.0844,0.3712,8.6,8.9,0.47000000000000064
NAVI,13.39,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-10 00:00:00,5.0,0,0,3.1933,-0.0704,0.9776,-2.4417,0.5826,0.7,0.0,-0.7
NAVI,13.39,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-10 00:00:00,7.5,0,0,1.7002,0.9089,2.2317,-1.6086,0.7082,6.3,6.3,0.2699999999999996
NAVI,13.39,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-10 00:00:00,7.5,0,0,2.0872,-0.1151,2.1543,-2.2958,0.8392,0.7,0.0,-0.7
NAVI,13.39,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-10 00:00:00,10.0,0,20,1.0298,0.853,5.1703,-1.3779,0.9937,3.63,3.9,0.4400000000000013
NAVI,13.39,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-10 00:00:00,10.0,0,1,0.7469,-0.0904,5.0488,-0.6862,0.7038,0.1,0.05,-0.05
NAVI,13.39,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-10 00:00:00,12.5,1,93,0.4572,0.7091,17.3573,-0.9248,1.481,1.29,1.68,0.3899999999999999
NAVI,13.39,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-10 00:00:00,12.5,0,251,0.4637,-0.2929,17.1674,-0.8888,1.4856,0.35,0.01,-0.33999999999999997
NAVI,13.39,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-10 00:00:00,15.0,0,1001,0.4045,0.214,16.6725,-0.6811,1.2588,0.18,0.03,-0.15
NAVI,13.39,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-10 00:00:00,15.0,0,6,0.415,-0.7791,16.5506,-0.6499,1.282,1.65,0.9,-0.7200000000000006
NAVI,13.39,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-10 00:00:00,17.5,0,0,0.8356,0.197,7.6853,-1.3274,1.1985,0.35,0.0,-0.35
NAVI,13.39,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-10 00:00:00,17.5,0,0,0.808,-0.8134,7.6877,-1.1697,1.1592,4.4,3.0,-0.9700000000000006
NAVI,13.39,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-10 00:00:00,20.0,0,0,0.9218,0.116,4.9049,-1.0292,0.8438,0.2,0.0,-0.2
NAVI,13.39,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-10 00:00:00,20.0,0,0,0.9464,-0.8762,5.001,-1.024,0.8833,6.8,5.7,-0.870000000000001
NAVI,13.39,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-10 00:00:00,22.5,0,0,0.9518,0.0628,3.0029,-0.6711,0.5334,0.1,0.0,-0.1
NAVI,13.39,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-10 00:00:00,22.5,0,0,0.9956,-0.9265,3.2406,-0.7002,0.6022,9.2,8.1,-0.7699999999999996
NAVI,13.39,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-10 00:00:00,25.0,0,0,1.4421,0.1344,3.474,-1.7805,0.935,0.35,0.0,-0.35
NAVI,13.39,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-10 00:00:00,25.0,0,0,1.1498,-0.9323,2.6331,-0.7555,0.565,11.7,10.6,-0.7699999999999996
NAVI,13.29,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-11 00:00:00,2.5,0,0,3.6804,0.9779,0.3378,-1.1152,0.2225,11.0,11.3,0.5700000000000003
NAVI,13.29,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-11 00:00:00,2.5,0,0,4.258,-0.028,0.3564,-1.5604,0.2717,0.35,0.0,-0.35
NAVI,13.29,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-11 00:00:00,5.0,0,0,2.2034,0.9596,0.9311,-1.1112,0.3673,8.5,8.9,0.5700000000000003
NAVI,13.29,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-11 00:00:00,5.0,0,0,3.1361,-0.0695,1.0058,-2.387,0.5647,0.65,0.0,-0.65
NAVI,13.29,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-11 00:00:00,7.5,0,0,1.7101,0.9076,2.2894,-1.6441,0.7009,6.2,6.3,0.370000000000001
NAVI,13.29,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-11 00:00:00,7.5,0,0,1.0208,-0.027,1.4411,-0.3617,0.2634,0.05,0.0,-0.05
NAVI,13.29,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-11 00:00:00,10.0,0,20,1.2203,0.8239,5.0127,-1.8351,1.0951,3.63,3.9,0.4400000000000013
NAVI,13.29,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-11 00:00:00,10.0,0,1,0.6664,-0.073,4.9174,-0.524,0.5867,0.1,0.05,-0.05
NAVI,13.29,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-11 00:00:00,12.5,1,93,0.5102,0.6801,16.5645,-1.0751,1.5129,1.2,1.68,0.48
NAVI,13.29,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-11 00:00:00,12.5,10,251,0.4496,-0.3049,18.4125,-0.8821,1.4818,0.35,0.01,-0.33999999999999997
NAVI,13.29,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-11 00:00:00,15.0,5,1001,0.4272,0.2088,15.8883,-0.7123,1.2152,0.16,0.03,-0.13
NAVI,13.29,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-11 00:00:00,15.0,0,6,0.4375,-0.7848,15.7937,-0.6809,1.2371,1.65,0.9,-0.7200000000000006
NAVI,13.29,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-11 00:00:00,17.5,0,0,0.5169,0.057,5.2294,-0.341,0.4839,0.05,0.0,-0.05
NAVI,13.29,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-11 00:00:00,17.5,0,0,0.6245,-0.8992,6.6797,-0.5635,0.7467,4.3,3.0,-0.870000000000001
NAVI,13.29,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-11 00:00:00,20.0,0,0,1.3617,0.235,5.3336,-2.4028,1.3001,0.65,0.0,-0.65
NAVI,13.29,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-11 00:00:00,20.0,0,0,0.9724,-0.8771,4.9446,-1.0549,0.8607,6.9,5.7,-0.9700000000000006
NAVI,13.29,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-11 00:00:00,22.5,0,0,1.6571,0.2323,4.3548,-2.9029,1.2919,0.75,0.0,-0.75
NAVI,13.29,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-11 00:00:00,22.5,0,0,1.0201,-0.9271,3.2109,-0.7195,0.5863,9.3,8.1,-0.870000000000001
NAVI,13.29,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-11 00:00:00,25.0,0,0,1.2911,0.0921,3.0236,-1.2236,0.6988,0.2,0.0,-0.2
NAVI,13.29,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-11 00:00:00,25.0,0,0,1.1761,-0.9327,2.6172,-0.7764,0.551,11.8,10.6,-0.870000000000001
NAVI,13.38,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-12 00:00:00,2.5,0,0,3.7857,0.9776,0.3349,-1.1852,0.2238,11.1,11.3,0.47000000000000064
NAVI,13.38,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-12 00:00:00,2.5,0,0,3.4653,-0.0184,0.3104,-0.9126,0.1899,0.15,0.0,-0.15
NAVI,13.38,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-12 00:00:00,5.0,0,0,2.2713,0.959,0.922,-1.1838,0.3697,8.6,8.9,0.47000000000000064
NAVI,13.38,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-12 00:00:00,5.0,0,0,3.0067,-0.0647,1.0005,-2.2124,0.5311,0.55,0.0,-0.55
NAVI,13.38,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-12 00:00:00,7.5,0,0,1.4381,0.9346,2.1087,-1.0959,0.5354,6.1,6.3,0.47000000000000064
NAVI,13.38,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-12 00:00:00,7.5,0,0,1.8871,-0.1011,2.2303,-1.9402,0.743,0.5,0.0,-0.5
NAVI,13.38,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-12 00:00:00,10.0,0,20,0.8415,0.8924,5.2331,-0.9431,0.7775,3.6,3.9,0.47000000000000064
NAVI,13.38,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-12 00:00:00,10.0,0,1,0.6868,-0.0715,4.7291,-0.5428,0.5734,0.1,0.05,-0.05
NAVI,13.38,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-12 00:00:00,12.5,10,94,0.4751,0.7056,17.2681,-0.9894,1.4484,1.24,1.68,0.43999999999999995
NAVI,13.38,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-12 00:00:00,12.5,14,261,0.4038,-0.2704,19.5033,-0.7637,1.3903,0.3,0.01,-0.29
NAVI,13.38,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-12 00:00:00,15.0,10,1006,0.4175,0.2134,16.5813,-0.7198,1.2222,0.15,0.03,-0.12
NAVI,13.38,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-12 00:00:00,15.0,0,6,0.4192,-0.7855,16.5632,-0.6633,1.2259,1.65,0.9,-0.7200000000000006
NAVI,13.38,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-12 00:00:00,17.5,0,0,0.5135,0.0576,5.3492,-0.3488,0.4849,0.05,0.0,-0.05
NAVI,13.38,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-12 00:00:00,17.5,0,0,0.7252,-0.8551,7.4779,-0.8997,0.9574,4.3,3.0,-0.870000000000001
NAVI,13.38,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-12 00:00:00,20.0,0,0,1.2005,0.1911,5.3989,-1.9168,1.1442,0.45,0.0,-0.45
NAVI,13.38,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-12 00:00:00,20.0,0,0,0.9602,-0.8805,4.9439,-1.0414,0.838,6.8,5.7,-0.870000000000001
NAVI,13.38,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-12 00:00:00,22.5,0,0,0.9792,0.0628,3.0004,-0.7086,0.5187,0.1,0.0,-0.1
NAVI,13.38,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-12 00:00:00,22.5,0,0,1.0036,-0.9315,3.1323,-0.6848,0.555,9.2,8.1,-0.7699999999999996
NAVI,13.38,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-12 00:00:00,25.0,0,0,1.3649,0.1074,3.222,-1.4769,0.7764,0.25,0.0,-0.25
NAVI,13.38,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-12 00:00:00,25.0,0,0,1.1604,-0.9369,2.5416,-0.7397,0.5207,11.7,10.6,-0.7699999999999996
NAVI,13.27,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-13 00:00:00,2.5,0,0,3.8727,0.9769,0.3442,-1.2534,0.2251,11.0,11.3,0.5700000000000003
NAVI,13.27,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-13 00:00:00,2.5,0,0,3.9757,-0.0243,0.349,-1.3282,0.2342,0.25,0.0,-0.25
NAVI,13.27,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-13 00:00:00,5.0,0,0,2.3186,0.9573,0.9531,-1.2532,0.3731,8.5,8.9,0.5700000000000003
NAVI,13.27,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-13 00:00:00,5.0,0,0,3.743,-0.0774,0.9426,-3.1773,0.5956,0.95,0.0,-0.95
NAVI,13.27,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-13 00:00:00,7.5,0,0,1.7853,0.9051,2.3022,-1.7939,0.6939,6.2,6.3,0.370000000000001
NAVI,13.27,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-13 00:00:00,7.5,0,0,2.5135,-0.1305,2.0535,-3.1183,0.8714,1.0,0.0,-1.0
NAVI,13.27,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-13 00:00:00,10.0,0,20,0.9693,0.8638,5.4849,-1.2754,0.8976,3.6,3.9,0.47000000000000064
NAVI,13.27,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-13 00:00:00,10.0,0,1,0.7618,-0.0928,5.3089,-0.7375,0.6828,0.1,0.05,-0.05
NAVI,13.27,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-13 00:00:00,12.5,0,104,0.466,0.6902,18.4213,-0.9975,1.4492,1.2,1.68,0.48
NAVI,13.27,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-13 00:00:00,12.5,44,265,0.4577,-0.3075,18.6953,-0.9262,1.4445,0.31,0.01,-0.3
NAVI,13.27,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-13 00:00:00,15.0,39,1016,0.3984,0.1788,15.9606,-0.6204,1.0736,0.1,0.03,-0.07
NAVI,13.27,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-13 00:00:00,15.0,0,6,0.4356,-0.7968,15.7882,-0.6715,1.1612,1.65,0.9,-0.7200000000000006
NAVI,13.27,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-13 00:00:00,17.5,0,0,0.5341,0.0568,5.2027,-0.3608,0.4691,0.05,0.0,-0.05
NAVI,13.27,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-13 00:00:00,17.5,0,0,0.7408,-0.8611,7.2729,-0.8978,0.9096,4.4,3.0,-0.9700000000000006
NAVI,13.27,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-13 00:00:00,20.0,0,0,1.6283,0.2882,5.1012,-3.2744,1.4023,0.95,0.0,-0.95
NAVI,13.27,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-13 00:00:00,20.0,0,0,0.9764,-0.8851,4.8345,-1.0351,0.7969,6.9,5.7,-0.9700000000000006
NAVI,13.27,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-13 00:00:00,22.5,0,0,1.7859,0.2496,4.3269,-3.3389,1.3046,0.85,0.0,-0.85
NAVI,13.27,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-13 00:00:00,22.5,0,0,1.1715,-0.898,3.6987,-1.1369,0.7315,9.4,8.1,-0.9700000000000006
NAVI,13.27,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-13 00:00:00,25.0,0,0,1.1559,0.0563,2.3854,-0.7714,0.4655,0.1,0.0,-0.1
NAVI,13.27,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-13 00:00:00,25.0,0,0,1.339,-0.9061,3.0466,-1.2192,0.6887,11.9,10.6,-0.9700000000000006
NAVI,13.39,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-16 00:00:00,2.5,0,0,3.9696,0.9781,0.3318,-1.2922,0.207,11.1,11.3,0.47000000000000064
NAVI,13.39,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-16 00:00:00,2.5,0,0,3.9368,-0.0215,0.3298,-1.2534,0.204,0.2,0.0,-0.2
NAVI,13.39,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-16 00:00:00,5.0,0,0,2.3834,0.96,0.9121,-1.29,0.3416,8.6,8.9,0.47000000000000064
NAVI,13.39,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-16 00:00:00,5.0,0,0,2.6421,-0.0493,0.973,-1.6642,0.404,0.3,0.0,-0.3
NAVI,13.39,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-16 00:00:00,7.5,0,0,1.5091,0.9362,2.0891,-1.1949,0.4955,6.1,6.3,0.47000000000000064
NAVI,13.39,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-16 00:00:00,7.5,0,0,1.6048,-0.0721,2.1593,-1.3609,0.5446,0.25,0.0,-0.25
NAVI,13.39,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-16 00:00:00,10.0,0,20,1.3308,0.8267,4.8557,-2.141,1.0155,3.63,3.9,0.4400000000000013
NAVI,13.39,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-16 00:00:00,10.0,0,1,0.7294,-0.0713,4.7115,-0.6113,0.5401,0.1,0.05,-0.05
NAVI,13.39,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-16 00:00:00,12.5,0,104,0.4997,0.7081,17.3325,-1.0967,1.3612,1.24,1.68,0.43999999999999995
NAVI,13.39,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-16 00:00:00,12.5,1,307,0.4297,-0.2694,19.3882,-0.8633,1.3094,0.25,0.01,-0.24
NAVI,13.39,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-16 00:00:00,15.0,0,1040,0.4414,0.2137,16.6425,-0.8072,1.1544,0.1,0.03,-0.07
NAVI,13.39,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-16 00:00:00,15.0,0,6,0.6056,-0.7041,14.3917,-1.2493,1.3697,1.65,0.9,-0.7200000000000006
NAVI,13.39,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-16 00:00:00,17.5,0,0,0.7614,0.1425,7.4645,-1.0699,0.8932,0.2,0.0,-0.2
NAVI,13.39,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-16 00:00:00,17.5,0,0,0.7759,-0.8519,7.515,-1.0466,0.9164,4.3,3.0,-0.870000000000001
NAVI,13.39,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-16 00:00:00,20.0,0,0,1.1749,0.1646,5.3211,-1.8117,0.9825,0.35,0.0,-0.35
NAVI,13.39,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-16 00:00:00,20.0,0,0,1.0258,-0.878,4.9773,-1.21,0.8024,6.8,5.7,-0.870000000000001
NAVI,13.39,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-16 00:00:00,22.5,0,0,1.2718,0.1177,3.9136,-1.5602,0.7822,0.25,0.0,-0.25
NAVI,13.39,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-16 00:00:00,22.5,0,0,1.0754,-0.9288,3.1913,-0.8175,0.5393,9.2,8.1,-0.7699999999999996
NAVI,13.39,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-16 00:00:00,25.0,0,0,1.2924,0.0754,2.773,-1.1412,0.5632,0.15,0.0,-0.15
NAVI,13.39,NAVI180518P00025000,put,2018-05-18 00:00:00,2018-04-16 00:00:00,25.0,0,0,1.2413,-0.9347,2.5864,-0.8793,0.5046,11.7,10.6,-0.7699999999999996
NAVI,13.25,NAVI180518C00002500,call,2018-05-18 00:00:00,2018-04-17 00:00:00,2.5,0,0,4.2068,0.9758,0.3497,-1.4965,0.2193,11.0,11.3,0.5700000000000003
NAVI,13.25,NAVI180518P00002500,put,2018-05-18 00:00:00,2018-04-17 00:00:00,2.5,0,0,4.2221,-0.0243,0.3503,-1.4996,0.2205,0.25,0.0,-0.25
NAVI,13.25,NAVI180518C00005000,call,2018-05-18 00:00:00,2018-04-17 00:00:00,5.0,0,0,2.2125,0.9668,0.8658,-1.0374,0.2856,8.4,8.9,0.6699999999999999
NAVI,13.25,NAVI180518P00005000,put,2018-05-18 00:00:00,2018-04-17 00:00:00,5.0,0,0,2.3949,-0.0403,0.9376,-1.2902,0.3347,0.2,0.0,-0.2
NAVI,13.25,NAVI180518C00007500,call,2018-05-18 00:00:00,2018-04-17 00:00:00,7.5,0,0,1.3836,0.947,2.0227,-0.9586,0.4172,5.9,6.3,0.6699999999999999
NAVI,13.25,NAVI180518P00007500,put,2018-05-18 00:00:00,2018-04-17 00:00:00,7.5,0,0,1.7845,-0.0874,2.3063,-1.7601,0.6135,0.35,0.0,-0.35
NAVI,13.25,NAVI180518C00010000,call,2018-05-18 00:00:00,2018-04-17 00:00:00,10.0,0,20,0.7862,0.9112,5.2946,-0.8227,0.6206,3.4,3.9,0.6699999999999999
NAVI,13.25,NAVI180518P00010000,put,2018-05-18 00:00:00,2018-04-17 00:00:00,10.0,0,1,0.7221,-0.0737,5.0109,-0.624,0.5394,0.1,0.05,-0.05
NAVI,13.25,NAVI180518C00012500,call,2018-05-18 00:00:00,2018-04-17 00:00:00,12.5,0,104,0.4696,0.6927,19.3831,-1.0609,1.3569,1.15,1.68,0.53
NAVI,13.25,NAVI180518P00012500,put,2018-05-18 00:00:00,2018-04-17 00:00:00,12.5,50,308,0.4442,-0.2999,20.2683,-0.9441,1.3423,0.3,0.01,-0.29
NAVI,13.25,NAVI180518C00015000,call,2018-05-18 00:00:00,2018-04-17 00:00:00,15.0,19,1040,0.4274,0.1779,15.7817,-0.7025,1.0056,0.1,0.03,-0.07
NAVI,13.25,NAVI180518P00015000,put,2018-05-18 00:00:00,2018-04-17 00:00:00,15.0,0,6,0.3956,-0.8431,15.7239,-0.5383,0.9273,1.65,0.9,-0.7200000000000006
NAVI,13.25,NAVI180518C00017500,call,2018-05-18 00:00:00,2018-04-17 00:00:00,17.5,0,0,0.9512,0.1948,7.5014,-1.6414,1.0637,0.35,0.0,-0.35
NAVI,13.25,NAVI180518P00017500,put,2018-05-18 00:00:00,2018-04-17 00:00:00,17.5,0,0,0.7633,-0.8716,7.118,-0.9319,0.81,4.4,3.0,-0.9700000000000006
NAVI,13.25,NAVI180518C00020000,call,2018-05-18 00:00:00,2018-04-17 00:00:00,20.0,0,0,1.2177,0.1637,5.2528,-1.8805,0.9535,0.35,0.0,-0.35
NAVI,13.25,NAVI180518P00020000,put,2018-05-18 00:00:00,2018-04-17 00:00:00,20.0,0,0,1.009,-0.8942,4.6942,-1.0723,0.7061,6.9,5.7,-0.9700000000000006
NAVI,13.25,NAVI180518C00022500,call,2018-05-18 00:00:00,2018-04-17 00:00:00,22.5,0,0,1.3138,0.1173,3.8816,-1.6166,0.7602,0.25,0.0,-0.25
NAVI,13.25,NAVI180518P00022500,put,2018-05-18 00:00:00,2018-04-17 00:00:00,22.5,0,0,1.2123,-0.9064,3.5727,-1.1748,0.6457,9.4,8.1,-0.9700000000000006
NAVI,13.25,NAVI180518C00025000,call,2018-05-18 00:00:00,2018-04-17 00:00:00,25.0,0,0,1.4168,0.092,3.0185,-1.4613,0.6375,0.2,0.0,-0.2
