Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataDate,DaysLeft,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit,calliv,putiv,meaniv,callvol,putvol,calloi,putoi
NAVI,14.63,NAVI170616P00017500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.5,0,0,0.7331,-0.8709,9.6858,-1.5154,0.6243,3.0,3.0,0.07,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00017500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,17.5,0,43,0.5745,0.0695,7.8414,-0.7595,0.3961,0.01,0.01,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00015000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.0,0,63,0.3687,-0.6162,34.9326,-1.3856,1.1324,0.65,0.65,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00020000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,20.0,0,0,0.8839,0.0489,3.8688,-0.8866,0.3007,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00012500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.5,0,471,0.6485,-0.1032,9.3374,-1.1503,0.5324,0.1,0.1,0.0,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00012500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,12.5,0,12,0.6825,0.8864,9.5103,-1.306,0.5707,1.85,1.85,0.08,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00010000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.0,0,0,1.1078,-0.0354,2.3718,-0.853,0.231,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00010000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,10.0,0,0,1.1826,0.9562,2.6469,-1.0917,0.2752,4.7,4.2,-0.27,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00007500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.5,0,0,1.8021,-0.0221,0.9858,-0.9384,0.1562,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00007500,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,7.5,0,0,2.6184,0.9363,1.6073,-3.2353,0.37,7.4,6.8,-0.47,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00005000,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,5.0,0,0,2.7725,-0.0142,0.4394,-0.9901,0.1071,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00005000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,5.0,0,0,3.9482,0.9592,0.7474,-3.419,0.2595,9.9,9.1,-0.47,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616C00015000,call,2017-06-16 00:00:00,2017-06-01 00:00:00,15,15.0,0,159,0.3407,0.3723,37.4543,-1.2779,1.1218,0.22,0.14,-0.08,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.63,NAVI170616P00002500,put,2017-06-16 00:00:00,2017-06-01 00:00:00,15,2.5,0,0,4.4861,-0.0082,0.1692,-0.9984,0.0667,0.05,0.0,-0.05,0.3919,0.3989,0.3954,11,91,17867,35074
NAVI,14.22,NAVI171020C00010000,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,10.0,0,0,0.6367,0.8627,3.9176,-0.4451,1.9344,4.7,4.5,-0.2,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00007500,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,7.5,0,0,0.8171,-0.0644,1.7486,-0.3226,1.1081,0.25,0.25,0.0,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00007500,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,7.5,0,0,0.9189,0.9208,1.8234,-0.4305,1.2994,7.1,6.8,-0.17,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00002500,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,2.5,0,0,1.8677,0.9813,0.2776,-0.2697,0.4022,11.9,11.8,0.03,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00005000,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,5.0,0,0,1.2787,0.957,0.8112,-0.3702,0.8045,9.5,9.3,-0.07,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00002500,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,2.5,0,1,1.6487,-0.0134,0.2369,-0.1782,0.3029,0.05,0.05,0.0,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00010000,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,10.0,0,27,0.5716,-0.1202,3.9774,-0.3586,1.7633,0.3,0.3,0.0,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00005000,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,5.0,0,0,1.1789,-0.0361,0.7633,-0.2934,0.6979,0.2,0.0,-0.2,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00012500,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,12.5,0,5,0.4491,0.7277,8.3942,-0.4744,2.924,2.37,2.4,0.03,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI170721C00030000,call,2017-07-21 00:00:00,2017-06-02 00:00:00,49,30.0,0,0,0.9796,0.0287,1.2865,-0.3422,0.3421,0.05,0.0,-0.05,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00015000,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,15.0,0,454,0.3603,0.4509,12.4775,-0.4524,3.4867,0.9,0.9,0.0,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00015000,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,15.0,0,804,0.3845,-0.5403,11.7208,-0.4735,3.4954,1.77,1.65,-0.12,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00017500,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,17.5,0,190,0.3459,0.1956,9.069,-0.3023,2.4329,0.3,0.3,0.0,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00017500,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,17.5,0,0,0.3988,-0.7621,8.8095,-0.3782,2.7249,3.7,3.3,-0.4,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020C00020000,call,2017-10-20 00:00:00,2017-06-02 00:00:00,140,20.0,0,22,0.3574,0.077,4.5863,-0.163,1.2714,0.1,0.15,0.05,0.4453,0.4537,0.4495,8,134,17876,35057
NAVI,14.22,NAVI171020P00020000,put,2017-10-20 00:00:00,2017-06-02 00:00:00,140,20.0,0,0,0.4922,-0.8323,5.7866,-0.376,2.2089,6.1,5.6,-0.5,0.4453,0.4537,0.4495,8,134,17876,35057
