Symbol,UnderlyingPrice,OptionSymbol,Type,Expiration,DataData,Strike,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,PurchasePrice,ExpirationPrice,Profit
AAPL,150.05,AAPL170818C00172500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,172.5,205,542,0.344,0.0329,0.6594,-2.4097,2.3777,0.08,0.08,-172.5
AAPL,150.05,AAPL170818P00172500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,172.5,0,21,0.6282,-0.8315,1.2373,-14.9566,8.1475,19.75,19.75,172.5
AAPL,150.05,AAPL170818C00175000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,175.0,188,4146,0.3771,0.0323,0.5921,-2.5998,2.3405,0.06,0.06,-175.0
AAPL,150.05,AAPL170818P00175000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,175.0,5,255,0.6566,-0.8447,1.1223,-14.8178,7.7246,26.6,26.6,175.0
AAPL,150.05,AAPL170818C00177500,call,2017-08-18 00:00:00,2017-08-01 00:00:00,177.5,1,751,0.4333,0.0401,0.616,-3.5705,2.7978,0.05,0.05,-177.5
AAPL,150.05,AAPL170818P00177500,put,2017-08-18 00:00:00,2017-08-01 00:00:00,177.5,0,0,0.7222,-0.8412,1.0354,-16.5484,7.8385,29.25,29.25,177.5
AAPL,150.05,AAPL170818C00180000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,180.0,173,3402,0.3586,0.0104,0.2374,-0.9425,0.8924,0.03,0.03,-180.0
AAPL,150.05,AAPL170818P00180000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,180.0,0,20,0.7343,-0.8574,0.948,-15.6575,7.2978,26.98,26.98,180.0
AAPL,150.05,AAPL170818C00185000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,185.0,0,3357,0.4162,0.0111,0.2174,-1.1623,0.9483,0.03,0.03,-185.0
AAPL,150.05,AAPL170818P00185000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,185.0,0,0,0.9787,-0.812,0.8508,-25.0233,8.7282,37.9,37.9,185.0
AAPL,150.05,AAPL170818C00190000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,190.0,19,2091,0.4158,0.0049,0.1049,-0.56,0.4574,0.01,0.01,-190.0
AAPL,150.05,AAPL170818P00190000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,190.0,0,21,1.0489,-0.8236,0.7628,-25.7683,8.387,36.9,36.9,190.0
AAPL,150.05,AAPL170818C00195000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,195.0,61,2717,0.4257,0.0025,0.0566,-0.3165,0.2525,0.02,0.02,-195.0
AAPL,150.05,AAPL170818P00195000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,195.0,0,33,1.121,-0.8319,0.6921,-26.7044,8.1327,44.59,44.59,195.0
AAPL,150.05,AAPL170818C00200000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,200.0,26,3257,0.4623,0.0023,0.0487,-0.3213,0.236,0.01,0.01,-200.0
AAPL,150.05,AAPL170818P00200000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,200.0,0,65,1.1897,-0.839,0.6341,-27.5612,7.9086,54.3,54.3,200.0
AAPL,150.05,AAPL170818C00205000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,205.0,0,16983,0.4974,0.0022,0.0424,-0.3236,0.221,0.01,0.01,-205.0
AAPL,150.05,AAPL170818P00205000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,205.0,0,0,1.2683,-0.842,0.5875,-29.0239,7.8115,57.95,57.95,205.0
AAPL,150.05,AAPL170818C00210000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,210.0,0,14714,0.5325,0.0021,0.038,-0.3325,0.2121,0.01,0.01,-210.0
AAPL,150.05,AAPL170818P00210000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,210.0,0,18,1.3251,-0.849,0.5458,-29.4265,7.5814,65.69,65.69,210.0
AAPL,150.05,AAPL170818C00215000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,215.0,1,226,0.5646,0.0019,0.0335,-0.3292,0.1981,0.01,0.01,-215.0
AAPL,150.05,AAPL170818P00215000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,215.0,0,1,1.3857,-0.8538,0.5108,-30.1165,7.4197,62.15,62.15,214.99999999999997
AAPL,150.05,AAPL170818C00220000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,220.0,0,0,1.4211,0.1369,0.4765,-29.6912,7.0983,2.81,2.81,-220.0
AAPL,150.05,AAPL170818P00220000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,220.0,0,0,1.451,-0.8566,0.4815,-31.1264,7.3235,72.95,72.95,220.0
AAPL,150.05,AAPL170818C00225000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,225.0,0,0,1.0914,0.0546,0.3128,-11.4983,3.5792,0.75,0.75,-225.0
AAPL,150.05,AAPL170818P00225000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,225.0,0,0,1.5074,-0.8605,0.4549,-31.742,7.189,77.95,77.95,225.0
AAPL,150.05,AAPL170818C00230000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,230.0,0,2,1.1369,0.0528,0.2928,-11.6751,3.4889,0.75,0.75,-230.0
AAPL,150.05,AAPL170818P00230000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,230.0,0,0,1.5619,-0.864,0.4315,-32.3224,7.0653,82.95,82.95,230.0
AAPL,150.05,AAPL170818C00235000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,235.0,0,0,1.5828,0.1266,0.4053,-31.3312,6.7256,2.81,2.81,-235.0
AAPL,150.05,AAPL170818P00235000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,235.0,0,0,1.6146,-0.8672,0.4107,-32.8722,6.9513,87.95,87.95,235.0
AAPL,150.05,AAPL170818C00240000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,240.0,0,0,1.2236,0.0498,0.2597,-11.9952,3.3306,0.75,0.75,-240.0
AAPL,150.05,AAPL170818P00240000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,240.0,0,0,1.6508,-0.8729,0.3897,-32.6016,6.7437,92.85,92.85,240.00000000000003
AAPL,150.05,AAPL170818C00245000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,245.0,0,0,1.2831,0.0513,0.2535,-12.8774,3.4099,0.81,0.81,-245.0
AAPL,150.05,AAPL170818P00245000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,245.0,0,0,1.7,-0.8755,0.3729,-33.085,6.6459,97.85,97.85,245.00000000000003
AAPL,150.05,AAPL170818C00250000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,250.0,0,0,1.5056,0.0795,0.3035,-21.223,4.7895,1.55,1.55,-250.0
AAPL,150.05,AAPL170818P00250000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,250.0,6,0,1.7324,-0.8807,0.3552,-32.7185,6.4506,100.75,100.75,250.0
AAPL,150.05,AAPL170818C00255000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,255.0,0,15,1.143,0.0214,0.1383,-5.5763,1.6576,0.27,0.27,-255.0
AAPL,150.05,AAPL170818P00255000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,255.0,0,0,1.7864,-0.8815,0.3427,-33.5679,6.418,107.8,107.8,255.0
AAPL,150.05,AAPL170818C00260000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,260.0,0,0,1.7331,0.0998,0.3123,-28.9426,5.6742,2.29,2.29,-260.0
AAPL,150.05,AAPL170818P00260000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,260.0,0,0,1.8314,-0.8836,0.3302,-33.984,6.3383,112.8,112.8,260.0
AAPL,150.05,AAPL170818C00265000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,265.0,0,0,1.6411,0.0765,0.2705,-22.4791,4.6542,1.6,1.6,-265.0
AAPL,150.05,AAPL170818P00265000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,265.0,0,0,1.883,-0.8842,0.3199,-34.8129,6.3146,117.85,117.85,265.0
AAPL,150.05,AAPL170818C00270000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,270.0,0,0,1.6807,0.0752,0.2606,-22.711,4.5915,1.6,1.6,-270.0
AAPL,150.05,AAPL170818P00270000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,270.0,0,20,1.9096,-0.8887,0.3068,-34.3278,6.1412,120.55,120.55,270.0
AAPL,150.05,AAPL170818C00275000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,275.0,0,0,1.8553,0.0946,0.2805,-29.7903,5.4561,2.28,2.28,-275.0
AAPL,150.05,AAPL170818P00275000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,275.0,0,0,1.9673,-0.8877,0.2995,-35.5766,6.1774,127.85,127.85,275.0
AAPL,150.05,AAPL170818C00280000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,280.0,0,1,1.7568,0.0727,0.2431,-23.1454,4.4766,1.6,1.6,-280.0
AAPL,150.05,AAPL170818P00280000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,280.0,0,40,1.983,-0.8932,0.2867,-34.5902,5.9601,129.8,129.8,280.0
AAPL,150.05,AAPL170818C00285000,call,2017-08-18 00:00:00,2017-08-01 00:00:00,285.0,0,0,1.3083,0.0166,0.0973,-5.1372,1.3341,0.23,0.23,-285.0
AAPL,150.05,AAPL170818P00285000,put,2017-08-18 00:00:00,2017-08-01 00:00:00,285.0,0,20,2.0223,-0.8947,0.2784,-34.9234,5.9009,134.4,134.4,285.0
AAPL,150.05,AAPL180420C00085000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,85.0,0,0,0.4868,0.9439,0.1825,-1.3854,14.3612,66.95,66.95,-84.99999999999999
AAPL,150.05,AAPL180420P00085000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,85.0,0,458,0.3302,-0.0147,0.0887,-0.2965,4.7323,0.16,0.16,85.0
AAPL,150.05,AAPL180420C00090000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,90.0,0,27,0.4457,0.9391,0.2127,-1.3574,15.3219,54.03,54.03,-90.0
AAPL,150.05,AAPL180420P00090000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,90.0,0,393,0.318,-0.0208,0.1236,-0.3831,6.3505,0.24,0.24,90.0
AAPL,150.05,AAPL180420C00095000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,95.0,0,0,0.4215,0.9284,0.2551,-1.454,17.3769,57.2,57.2,-94.99999999999999
AAPL,150.05,AAPL180420P00095000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,95.0,50,214,0.3057,-0.0286,0.1684,-0.4819,8.3173,0.35,0.35,95.0
AAPL,150.05,AAPL180420C00100000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,100.0,5,26,0.3833,0.9218,0.2998,-1.4172,18.5686,49.07,49.07,-100.0
AAPL,150.05,AAPL180420P00100000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,100.0,10,590,0.3006,-0.042,0.2347,-0.6496,11.4048,0.51,0.51,100.0
AAPL,150.05,AAPL180420C00105000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,105.0,0,0,0.3516,0.912,0.3572,-1.4234,20.2969,47.3,47.3,-105.00000000000001
AAPL,150.05,AAPL180420P00105000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,105.0,0,287,0.2972,-0.0605,0.3172,-0.8575,15.2395,0.78,0.78,105.0
AAPL,150.05,AAPL180420C00110000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,110.0,0,46,0.3206,0.9007,0.4284,-1.4215,22.1954,39.45,39.45,-109.99999999999999
AAPL,150.05,AAPL180420P00110000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,110.0,71,405,0.2848,-0.0785,0.405,-1.0039,18.638,1.07,1.07,110.0
AAPL,150.05,AAPL180420C00115000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,115.0,0,3,0.294,0.8849,0.5197,-1.4509,24.6943,36.9,36.9,-115.0
AAPL,150.05,AAPL180420P00115000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,115.0,11,166,0.2745,-0.1024,0.5117,-1.1771,22.6972,1.57,1.57,115.0
AAPL,150.05,AAPL180420C00120000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,120.0,0,152,0.2651,0.8676,0.6356,-1.4445,27.231,32.85,32.85,-120.0
AAPL,150.05,AAPL180420P00120000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,120.0,19,394,0.2689,-0.1351,0.6354,-1.4018,27.6166,2.25,2.25,120.0
AAPL,150.05,AAPL180420C00125000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,125.0,23,236,0.2615,0.8273,0.7691,-1.687,32.4994,26.97,26.97,-125.0
AAPL,150.05,AAPL180420P00125000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,125.0,16,266,0.2668,-0.1764,0.764,-1.6565,32.9392,3.15,3.15,125.0
AAPL,150.05,AAPL180420C00130000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,130.0,43,304,0.2515,0.7847,0.9147,-1.8477,37.174,23.15,23.15,-130.0
AAPL,150.05,AAPL180420P00130000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,130.0,15,741,0.2564,-0.2185,0.905,-1.8088,37.494,4.35,4.35,130.0
AAPL,150.05,AAPL180420C00135000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,135.0,3,214,0.2473,0.7316,1.0485,-2.0385,41.9054,20.25,20.25,-135.0
AAPL,150.05,AAPL180420P00135000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,135.0,48,947,0.2542,-0.272,1.0268,-2.015,42.1904,6.05,6.05,135.0
AAPL,150.05,AAPL180420C00140000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,140.0,14,417,0.2456,0.6721,1.1568,-2.2093,45.9185,16.9,16.9,-140.0
AAPL,150.05,AAPL180420P00140000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,140.0,300,442,0.2511,-0.3297,1.1342,-2.1661,46.0228,7.55,7.55,140.0
AAPL,150.05,AAPL180420C00145000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,145.0,319,388,0.2466,0.6091,1.2246,-2.3494,48.8084,13.6,13.6,-145.0
AAPL,150.05,AAPL180420P00145000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,145.0,201,652,0.2499,-0.3913,1.2089,-2.2812,48.8202,9.45,9.45,145.0
AAPL,150.05,AAPL180420C00150000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,150.0,254,877,0.243,0.5451,1.2831,-2.3845,50.3917,11.45,11.45,-150.0
AAPL,150.05,AAPL180420P00150000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,150.0,66,258,0.2503,-0.4538,1.2452,-2.3515,50.3755,11.67,11.67,150.0
AAPL,150.05,AAPL180420C00155000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,155.0,278,698,0.2372,0.4792,1.3214,-2.3348,50.6472,9.03,9.03,-155.0
AAPL,150.05,AAPL180420P00155000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,155.0,0,179,0.2525,-0.5145,1.2419,-2.379,50.6826,15.55,15.55,155.0
AAPL,150.05,AAPL180420C00160000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,160.0,396,683,0.2381,0.4174,1.2897,-2.2922,49.6252,7.75,7.75,-160.0
AAPL,150.05,AAPL180420P00160000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,160.0,0,140,0.2729,-0.5613,1.1363,-2.539,50.1157,18.85,18.85,160.0
AAPL,150.05,AAPL180420C00165000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,165.0,21,425,0.2342,0.3555,1.2512,-2.1483,47.3522,5.85,5.85,-165.0
AAPL,150.05,AAPL180420P00165000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,165.0,0,29,0.2529,-0.6284,1.1758,-2.2405,48.065,22.23,22.23,165.0
AAPL,150.05,AAPL180420C00170000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,170.0,52,1717,0.2364,0.3035,1.1633,-2.0318,44.4331,4.7,4.7,-170.0
AAPL,150.05,AAPL180420P00170000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,170.0,0,1,0.252,-0.6806,1.1152,-2.0974,45.4248,26.02,26.02,170.0
AAPL,150.05,AAPL180420C00175000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,175.0,11,200,0.2246,0.2408,1.0907,-1.7191,39.5898,3.65,3.65,-175.0
AAPL,150.05,AAPL180420P00175000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,175.0,0,0,0.26,-0.719,1.0201,-2.0327,42.8651,29.8,29.8,175.0
AAPL,150.05,AAPL180420C00180000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,180.0,47,63,0.2379,0.2138,0.963,-1.7008,37.0268,2.84,2.84,-180.0
AAPL,150.05,AAPL180420P00180000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,180.0,0,0,0.2581,-0.7626,0.9418,-1.834,39.2881,33.75,33.75,180.0
AAPL,150.05,AAPL180420C00185000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,185.0,3,124,0.2376,0.176,0.8566,-1.5074,32.8881,2.15,2.15,-185.0
AAPL,150.05,AAPL180420P00185000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,185.0,0,0,0.2652,-0.7914,0.8513,-1.7395,36.4892,38.2,38.2,185.0
AAPL,150.05,AAPL180420C00190000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,190.0,12,40,0.2361,0.142,0.7489,-1.3002,28.5692,1.56,1.56,-190.0
AAPL,150.05,AAPL180420P00190000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,190.0,0,0,0.271,-0.8174,0.7685,-1.6274,33.657,42.7,42.7,190.0
AAPL,150.05,AAPL180420C00195000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,195.0,1,86,0.2414,0.1209,0.6555,-1.189,25.5685,1.32,1.32,-195.0
AAPL,150.05,AAPL180420P00195000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,195.0,0,0,0.2836,-0.8322,0.696,-1.6085,31.9,47.5,47.5,195.0
AAPL,150.05,AAPL180420C00200000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,200.0,1,1136,0.2417,0.0981,0.5634,-1.0241,22.0052,1.01,1.01,-200.0
AAPL,150.05,AAPL180420P00200000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,200.0,0,0,0.3318,-0.8093,0.6448,-2.0698,34.5784,53.5,53.5,200.0
AAPL,150.05,AAPL180420C00205000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,205.0,1,132,0.2432,0.0803,0.4824,-0.8874,18.9582,0.85,0.85,-205.0
AAPL,150.05,AAPL180420P00205000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,205.0,0,0,0.3313,-0.8327,0.5946,-1.8875,31.8353,57.9,57.9,204.99999999999997
AAPL,150.05,AAPL180420C00210000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,210.0,0,712,0.2468,0.0675,0.4162,-0.7879,16.5962,0.71,0.71,-210.0
AAPL,150.05,AAPL180420P00210000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,210.0,0,0,0.3635,-0.8242,0.5594,-2.1516,32.8613,63.4,63.4,209.99999999999997
AAPL,150.05,AAPL180420C00220000,call,2018-04-20 00:00:00,2017-08-01 00:00:00,220.0,10,596,0.2525,0.0471,0.3065,-0.6071,12.5062,0.45,0.45,-220.0
AAPL,150.05,AAPL180420P00220000,put,2018-04-20 00:00:00,2017-08-01 00:00:00,220.0,0,0,0.3955,-0.8337,0.4961,-2.2576,31.7116,73.4,73.4,219.99999999999997
AAPL,150.05,AAPL180216C00080000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,80.0,0,0,0.6025,0.9494,0.1559,-1.7942,11.5322,71.85,71.85,-80.0
AAPL,150.05,AAPL180216P00080000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,80.0,0,2556,0.4357,-0.017,0.0873,-0.5093,4.6701,0.08,0.08,80.0
AAPL,150.05,AAPL180216C00085000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,85.0,0,4,0.5276,0.9513,0.1729,-1.5365,11.1971,61.3,61.3,-85.00000000000001
AAPL,150.05,AAPL180216P00085000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,85.0,115,598,0.3627,-0.0119,0.077,-0.3111,3.4288,0.11,0.11,85.0
AAPL,150.05,AAPL180216C00090000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,90.0,0,0,0.4867,0.9459,0.2038,-1.5436,12.1733,61.6,61.6,-90.0
AAPL,150.05,AAPL180216P00090000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,90.0,0,1208,0.349,-0.0171,0.1096,-0.4097,4.6939,0.21,0.21,90.0
AAPL,150.05,AAPL180216C00095000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,95.0,0,2,0.4474,0.9398,0.241,-1.5458,13.2359,55.0,55.0,-95.0
AAPL,150.05,AAPL180216P00095000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,95.0,252,1084,0.3274,-0.0218,0.1437,-0.4728,5.7769,0.24,0.24,95.0
AAPL,150.05,AAPL180216C00100000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,100.0,0,229,0.4096,0.9329,0.2865,-1.5427,14.4024,48.54,48.54,-100.0
AAPL,150.05,AAPL180216P00100000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,100.0,21,1588,0.314,-0.0306,0.1989,-0.6015,7.6662,0.34,0.34,100.0
AAPL,150.05,AAPL180216C00105000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,105.0,0,2,0.3823,0.9208,0.3482,-1.6319,16.3389,39.25,39.25,-105.0
AAPL,150.05,AAPL180216P00105000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,105.0,10,1742,0.3146,-0.0486,0.2891,-0.8767,11.1618,0.53,0.53,105.0
AAPL,150.05,AAPL180216C00110000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,110.0,2,188,0.3372,0.9157,0.4138,-1.5167,17.1273,40.1,40.1,-110.0
AAPL,150.05,AAPL180216P00110000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,110.0,43,1162,0.2985,-0.0636,0.3771,-1.0292,13.817,0.79,0.79,110.0
AAPL,150.05,AAPL180216C00115000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,115.0,2,314,0.3075,0.9017,0.5088,-1.5516,19.2072,34.83,34.83,-114.99999999999999
AAPL,150.05,AAPL180216P00115000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,115.0,133,844,0.2877,-0.0861,0.493,-1.249,17.4126,1.15,1.15,115.0
AAPL,150.05,AAPL180216C00120000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,120.0,34,595,0.2727,0.8883,0.6294,-1.5129,21.0679,31.1,31.1,-120.0
AAPL,150.05,AAPL180216P00120000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,120.0,34,1142,0.2803,-0.1171,0.6329,-1.5206,21.7788,1.52,1.52,120.0
AAPL,150.05,AAPL180216C00125000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,125.0,198,306,0.2666,0.8493,0.792,-1.8044,25.9178,26.6,26.6,-125.0
AAPL,150.05,AAPL180216P00125000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,125.0,16,2900,0.2739,-0.156,0.7886,-1.8063,26.5099,2.28,2.28,125.0
AAPL,150.05,AAPL180216C00130000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,130.0,33,942,0.2582,0.8037,0.9678,-2.0558,30.6695,22.1,22.1,-130.0
AAPL,150.05,AAPL180216P00130000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,130.0,751,1748,0.2671,-0.2025,0.953,-2.0738,31.2479,3.3,3.3,130.0
AAPL,150.05,AAPL180216C00135000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,135.0,29,887,0.2557,0.7458,1.1315,-2.3448,35.5158,18.45,18.45,-135.0
AAPL,150.05,AAPL180216P00135000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,135.0,52,1654,0.2609,-0.2572,1.1159,-2.3124,35.7337,4.7,4.7,135.0
AAPL,150.05,AAPL180216C00140000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,140.0,2404,10694,0.2488,0.6832,1.2919,-2.5253,39.4534,15.65,15.65,-140.0
AAPL,150.05,AAPL180216P00140000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,140.0,604,3107,0.2587,-0.3207,1.249,-2.5401,39.6593,6.15,6.15,140.0
AAPL,150.05,AAPL180216C00145000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,145.0,128,4329,0.2473,0.6127,1.3977,-2.6897,42.4254,12.7,12.7,-145.0
AAPL,150.05,AAPL180216P00145000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,145.0,57,1911,0.2637,-0.3897,1.3129,-2.7697,42.4985,8.43,8.43,145.0
AAPL,150.05,AAPL180216C00150000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,150.0,214,4964,0.2306,0.5379,1.5543,-2.5979,44.0003,10.05,10.05,-150.0
AAPL,150.05,AAPL180216P00150000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,150.0,29,2044,0.2546,-0.459,1.4069,-2.7577,43.9658,10.66,10.66,150.0
AAPL,150.05,AAPL180216C00155000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,155.0,161,6828,0.2433,0.4668,1.4751,-2.7342,44.0466,7.7,7.7,-155.0
AAPL,150.05,AAPL180216P00155000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,155.0,2,1036,0.2583,-0.527,1.3911,-2.7978,44.0985,13.4,13.4,155.0
AAPL,150.05,AAPL180216C00160000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,160.0,4418,11280,0.24,0.3951,1.4482,-2.6086,42.663,6.05,6.05,-160.0
AAPL,150.05,AAPL180216P00160000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,160.0,0,1105,0.2614,-0.5906,1.3418,-2.7554,43.0552,17.79,17.79,160.0
AAPL,150.05,AAPL180216C00165000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,165.0,622,3003,0.2397,0.3298,1.3633,-2.4464,40.1144,4.5,4.5,-165.0
AAPL,150.05,AAPL180216P00165000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,165.0,10,319,0.2625,-0.6503,1.2732,-2.6247,41.0252,20.65,20.65,165.0
AAPL,150.05,AAPL180216C00170000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,170.0,252,1990,0.2358,0.2669,1.2585,-2.1824,36.4217,3.2,3.2,-170.0
AAPL,150.05,AAPL180216P00170000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,170.0,0,117,0.2621,-0.7059,1.1868,-2.4243,38.1756,21.55,21.55,170.0
AAPL,150.05,AAPL180216C00175000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,175.0,584,2842,0.2403,0.2205,1.1136,-2.0038,32.8469,2.47,2.47,-175.0
AAPL,150.05,AAPL180216P00175000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,175.0,0,359,0.265,-0.7522,1.0774,-2.236,35.0416,26.33,26.33,175.0
AAPL,150.05,AAPL180216C00180000,call,2018-02-16 00:00:00,2017-08-01 00:00:00,180.0,2182,4819,0.241,0.1772,0.9731,-1.7598,28.7866,1.93,1.93,-180.0
AAPL,150.05,AAPL180216P00180000,put,2018-02-16 00:00:00,2017-08-01 00:00:00,180.0,0,56,0.2732,-0.7866,0.9612,-2.1095,32.2363,33.78,33.78,180.0
